cycle,state_name,district_name,block_name,village_name,N_High,N_Low,N_Medium,P_High,P_Low,P_Medium,K_High,K_Low,K_Medium,S_Sufficient,S_Deficient,OC_High,OC_Low,OC_Medium,PH_Alkaline,PH_Acidic,PH_Neutral,EC_Saline,EC_NonSaline,Fe_Sufficient,Fe_Deficient,Zn_Sufficient,Zn_Deficient,Cu_Sufficient,Cu_Deficient,B_Sufficient,B_Deficient,Mn_Sufficient,Mn_Deficient
2024-25,Andhra Pradesh,Chittoor,Nindra,Sri Ramapuram,1,15,7,7,0,15,0,0,23,20,3,0,15,8,1,0,22,0,23,19,4,17,6,22,1,23,0,17,6
2024-25,Andhra Pradesh,Chittoor,Nindra,Kavanur,0,18,3,6,0,15,0,0,21,14,7,0,18,3,1,0,20,0,21,13,8,16,5,19,2,20,1,15,6
2024-25,Andhra Pradesh,Chittoor,Nindra,Kacharavedu,0,27,13,12,2,26,6,2,32,35,5,0,27,13,0,0,40,0,40,34,6,35,5,39,1,38,2,32,8
2024-25,Andhra Pradesh,Chittoor,Nindra,Arur,0,33,11,9,6,28,9,1,34,36,8,0,34,10,2,0,42,1,43,30,14,33,11,41,3,44,0,31,13
2024-25,Andhra Pradesh,Chittoor,Nindra,Nindra,0,40,8,14,2,32,7,1,40,43,5,1,39,8,0,0,48,0,48,36,12,33,15,45,3,48,0,31,17
2024-25,Andhra Pradesh,Chittoor,Nindra,Athur,0,35,7,1,10,30,4,2,37,29,12,0,36,7,0,0,43,0,43,28,15,31,11,39,4,41,1,29,14
2024-25,Andhra Pradesh,Chittoor,Nindra,Iruguvai,0,32,11,12,3,28,5,0,38,34,9,1,31,11,0,0,43,0,43,32,11,31,12,40,3,43,0,32,11
2024-25,Andhra Pradesh,Chittoor,Nindra,Padiri,0,36,8,7,9,28,4,6,34,29,15,1,36,7,0,0,44,0,44,30,14,33,11,43,1,44,0,32,12
2024-25,Andhra Pradesh,Chittoor,Nindra,Netteri,0,13,3,2,2,11,5,0,11,14,2,0,13,3,0,0,16,0,16,10,6,11,5,15,1,15,1,12,4
2024-25,Andhra Pradesh,Chittoor,Palamaner,Palamaneru,0,24,10,24,3,7,3,9,22,26,8,1,23,10,0,0,34,0,34,25,9,28,6,34,0,33,1,33,1
2024-25,Andhra Pradesh,Chittoor,Palamaner,Nagamangalam,0,7,10,12,0,5,2,10,5,14,3,0,7,10,2,0,14,0,17,13,4,14,3,17,0,14,3,15,2
2024-25,Andhra Pradesh,Chittoor,Palamaner,Karidimadugu,0,27,8,28,0,7,9,5,21,29,6,4,26,5,0,0,35,0,35,25,10,24,11,34,1,34,1,31,4
2024-25,Andhra Pradesh,Chittoor,Palamaner,Ranganayanipalle,0,9,7,10,1,5,5,8,3,15,1,0,9,7,0,0,16,0,16,12,4,13,3,15,1,16,0,15,1
2024-25,Andhra Pradesh,Chittoor,Palamaner,Baippagari Palle,0,16,9,17,1,7,6,3,16,20,5,0,15,10,0,0,25,0,25,20,5,23,2,25,0,23,2,20,5
2024-25,Andhra Pradesh,Chittoor,Palamaner,Moram (Part),0,25,7,27,1,4,4,8,20,28,4,0,25,7,0,0,32,0,32,21,11,29,3,31,1,30,2,15,17
2024-25,Andhra Pradesh,Chittoor,Palamaner,Pengara Kunta,0,48,17,57,3,5,7,6,52,59,6,1,44,20,0,0,65,0,65,51,14,51,14,63,2,60,5,51,14
2024-25,Andhra Pradesh,Chittoor,Palamaner,Samudrapalle,0,72,14,36,23,27,14,26,45,77,9,0,69,17,0,0,86,0,86,57,29,66,20,85,1,80,6,78,8
2024-25,Andhra Pradesh,Chittoor,Palamaner,Kurmoi,0,29,17,29,5,12,10,8,28,44,2,3,26,17,0,0,46,2,44,25,21,39,7,45,1,44,2,36,10
2024-25,Andhra Pradesh,Chittoor,Palamaner,Ayyamreddi Palle,0,6,3,5,1,3,6,0,3,9,0,0,6,3,0,0,9,0,9,4,5,5,4,9,0,8,1,7,2
2024-25,Andhra Pradesh,Chittoor,Palamaner,Chethapenta,0,2,3,3,0,2,2,0,3,4,1,0,2,3,0,0,5,0,5,4,1,4,1,5,0,5,0,3,2
2024-25,Andhra Pradesh,Chittoor,Palamaner,Kolamasana Palle,0,23,9,26,0,6,5,3,24,28,4,1,22,9,0,0,32,0,32,25,7,22,10,32,0,30,2,27,5
2024-25,Andhra Pradesh,Chittoor,Palamaner,Ankamvaripalle,0,8,3,7,0,4,3,4,4,10,1,1,8,2,0,0,11,0,11,5,6,5,6,9,2,11,0,9,2
2024-25,Andhra Pradesh,Chittoor,Palamaner,Gundlapalle,0,2,2,4,0,0,1,0,3,4,0,0,2,2,0,0,4,0,4,3,1,2,2,3,1,4,0,4,0
2024-25,Andhra Pradesh,Chittoor,Palamaner,Jallipeta,0,25,9,21,1,12,16,2,16,30,4,0,23,11,0,0,34,0,34,24,10,29,5,34,0,33,1,28,6
2024-25,Andhra Pradesh,Chittoor,Palamaner,Sree Ranga Rajpuram,0,15,4,11,0,8,3,6,11,17,3,0,12,5,0,0,17,0,17,13,7,13,7,19,1,18,2,19,1
2024-25,Andhra Pradesh,Chittoor,Palamaner,Jagamarla,0,21,12,25,0,8,13,5,15,32,1,1,21,11,0,0,33,0,33,21,12,24,9,30,3,31,2,32,1
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Vengalarajukuppam,0,30,23,20,5,28,0,36,17,13,40,1,30,22,0,0,53,2,51,37,13,41,9,45,5,16,37,40,10
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Lakshminarasimha Puram,0,11,3,8,3,3,0,13,1,2,12,0,11,3,0,0,14,1,13,11,3,11,3,13,1,1,13,12,2
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Amudala,0,18,2,9,1,9,1,13,6,7,13,0,18,2,0,0,20,0,20,14,6,15,5,19,1,7,13,15,5
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Amudalaputhur,1,13,0,6,1,7,0,12,2,2,12,0,14,0,0,1,13,0,14,11,3,10,4,13,1,2,12,12,2
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Gangamambapuram,0,4,2,3,1,2,2,4,0,2,4,0,4,2,0,0,6,2,4,5,1,5,1,5,1,2,4,5,1
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Kaverirajupuram,0,1,1,0,0,2,0,1,1,1,1,0,1,1,0,0,2,0,2,2,0,1,1,2,0,1,1,2,0
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Narasimhapuram @ A.Khandriga,0,24,7,15,6,10,0,29,2,3,28,0,24,7,0,0,31,1,30,5,12,6,11,15,2,3,28,7,10
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Tirumalarajupuram,0,8,0,3,3,2,0,6,2,2,6,1,7,0,0,0,8,0,8,7,1,7,1,7,1,1,7,4,4
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Balakrishnapuram,0,3,1,2,1,1,0,4,0,0,4,0,3,1,0,0,4,0,4,3,1,3,1,3,1,0,4,3,1
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Ramakrishnapuram,0,26,13,15,8,16,2,24,13,16,23,0,26,13,0,0,39,1,38,28,11,31,8,35,4,16,23,31,8
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Palasamudram,0,34,20,25,4,24,0,38,16,11,43,0,35,19,0,0,54,0,54,21,16,20,18,31,6,14,38,24,13
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Simharajupuram,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Krishnajammapuram,0,18,10,8,3,17,0,13,15,10,18,0,17,11,0,0,28,0,28,21,2,17,6,22,1,14,14,15,8
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Srikaverirajupuram,1,30,24,21,5,29,0,36,19,14,41,0,31,24,0,0,55,1,54,14,22,24,12,34,2,17,36,11,25
2024-25,Andhra Pradesh,Chittoor,Palasamudram,Vanadurgapuram,0,44,6,20,4,26,0,37,13,10,40,0,44,6,0,0,50,0,50,39,11,40,10,45,5,14,36,43,7
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Thurlapalle,0,27,17,26,11,7,17,4,23,22,22,1,26,17,2,0,42,1,43,29,15,31,13,41,3,40,4,39,5
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Bommarajupalle,0,22,21,29,2,12,23,2,18,37,6,0,22,21,0,0,43,0,43,34,9,34,9,39,4,41,2,40,3
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Rayalapeta,1,17,25,16,13,14,6,11,26,32,11,3,20,20,0,3,40,6,37,29,14,31,12,40,3,40,3,38,5
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Nagireddipalle,0,19,24,31,1,11,17,2,24,27,16,2,17,24,0,0,43,0,43,25,18,29,14,42,1,39,4,35,8
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Veerapalle,0,13,2,7,0,8,3,3,9,6,9,0,13,2,0,0,15,0,15,13,2,12,3,15,0,13,2,13,2
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Kolathur,0,29,13,22,9,11,8,14,20,33,9,0,30,12,0,0,42,0,42,32,10,28,14,42,0,37,5,38,4
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Gamkonda,1,18,24,25,6,12,16,6,21,27,16,1,18,23,0,0,42,0,43,38,5,35,8,29,14,37,6,41,2
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Sankarayalapeta,0,6,11,12,0,5,7,1,9,12,5,3,6,8,0,0,17,0,16,16,1,15,2,17,0,16,1,15,2
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Muthukur,0,35,42,64,2,11,16,10,51,61,16,1,34,42,0,1,76,0,77,53,24,60,17,61,16,70,7,47,30
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Nidigunta,0,10,3,7,3,3,3,8,2,3,10,0,9,4,0,0,13,0,13,10,3,3,10,13,0,12,1,7,6
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Chamaneru,0,9,5,11,1,2,8,1,5,3,11,0,9,5,0,0,14,0,14,4,10,7,7,12,2,12,2,4,10
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Peddavelagatur,0,25,18,23,4,16,10,6,27,26,17,1,25,17,0,0,43,0,43,27,16,23,20,39,4,40,3,36,7
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Mudarampalle,0,8,4,6,4,2,4,2,6,2,10,0,8,4,0,0,12,0,12,3,9,8,4,10,2,11,1,3,9
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Appinapalle,0,19,22,26,5,10,19,1,21,14,27,0,18,23,0,0,41,1,40,26,15,30,11,39,2,39,2,38,3
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Battamdoddi,0,22,26,35,4,9,21,8,19,44,4,0,22,26,0,0,48,1,47,24,24,36,11,45,3,42,6,37,11
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Karasanapalle,0,28,14,33,2,7,16,10,16,24,18,3,28,11,0,0,42,0,42,40,2,31,11,39,3,36,6,39,3
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Sivadi,0,7,7,8,6,0,5,0,9,10,4,0,7,7,0,0,14,0,14,10,4,12,2,12,2,13,1,12,2
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Chalamangalam,0,22,23,32,5,8,15,8,22,40,5,2,22,21,0,0,45,0,45,32,13,37,8,42,3,43,2,41,4
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Peddakappalle,0,31,11,31,7,4,13,5,24,31,11,1,28,13,0,0,42,0,42,37,5,34,8,34,8,41,1,39,3
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Kogileru,0,30,18,18,12,18,17,6,25,35,13,0,28,20,1,0,47,0,48,33,15,34,14,46,2,43,5,44,4
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Peddapanjani,0,35,7,27,4,11,14,5,23,26,16,0,35,7,0,0,42,0,42,30,12,23,19,41,1,39,3,41,1
2024-25,Andhra Pradesh,Chittoor,Peddapanjani,Suddagundlapalle,0,16,11,22,0,5,6,5,16,10,17,1,16,10,0,0,27,0,27,24,3,21,6,24,3,23,4,27,0
2024-25,Andhra Pradesh,Chittoor,Penumuru,Mopireddipalle,0,15,2,5,2,10,3,6,8,14,3,0,14,3,0,0,17,0,17,13,4,13,4,16,1,16,1,16,1
2024-25,Andhra Pradesh,Chittoor,Penumuru,Pulikallu,0,28,13,18,2,21,7,8,26,36,5,1,31,9,0,0,41,0,41,31,10,35,6,39,2,39,2,39,2
2024-25,Andhra Pradesh,Chittoor,Penumuru,Sathambakam,0,33,10,21,6,16,8,9,26,36,7,0,32,11,0,0,43,0,43,31,12,32,11,42,1,42,1,40,3
2024-25,Andhra Pradesh,Chittoor,Penumuru,Samireddipalle,0,34,9,15,11,17,8,2,33,35,8,0,34,9,1,0,42,0,43,36,7,27,16,38,5,40,3,38,5
2024-25,Andhra Pradesh,Chittoor,Penumuru,Chinnamareddi Khandriga,0,24,17,27,0,14,19,1,21,37,4,0,23,18,0,0,41,0,41,33,8,28,13,41,0,39,2,38,3
2024-25,Andhra Pradesh,Chittoor,Penumuru,Kondama Agraharam,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2024-25,Andhra Pradesh,Chittoor,Penumuru,Penumuru,0,51,37,52,7,29,37,5,46,76,12,0,49,39,0,0,88,0,87,63,25,65,23,87,1,82,6,80,8
2024-25,Andhra Pradesh,Chittoor,Penumuru,Chinthapenta,0,21,14,14,3,18,14,1,20,25,10,0,18,17,0,0,35,0,35,27,8,20,15,34,1,33,2,31,4
2024-25,Andhra Pradesh,Chittoor,Penumuru,Kaligiri,0,28,9,15,5,17,6,10,21,30,7,0,26,11,0,0,37,1,36,31,6,25,12,35,2,35,2,34,3
2024-25,Andhra Pradesh,Chittoor,Penumuru,Kalvagunta,0,58,27,42,11,32,47,3,35,70,15,1,54,30,0,0,85,0,84,61,24,74,11,80,5,82,3,81,4
2024-25,Andhra Pradesh,Chittoor,Penumuru,Kamachinnaiahpalle,0,67,17,51,4,29,30,7,47,77,7,1,59,24,0,1,83,0,84,69,15,60,24,84,0,77,7,72,12
2024-25,Andhra Pradesh,Chittoor,Penumuru,Chennasamudra Agraharam,0,3,2,0,0,5,2,0,3,4,1,1,3,1,0,0,5,0,5,1,4,3,2,5,0,5,0,4,1
2024-25,Andhra Pradesh,Chittoor,Penumuru,Guntipalle,0,28,14,19,5,18,5,14,23,36,6,1,27,14,0,0,42,0,42,29,13,31,11,40,2,40,2,40,2
2024-25,Andhra Pradesh,Chittoor,Penumuru,Thathireddipalle,0,5,3,5,0,3,1,1,6,7,1,1,5,2,0,0,8,0,8,7,1,7,1,8,0,7,1,7,1
2024-25,Andhra Pradesh,Chittoor,Penumuru,Charvaganipalle,0,15,3,4,3,11,2,5,11,17,1,0,13,5,0,0,18,0,18,12,6,14,4,18,0,17,1,18,0
2024-25,Andaman & Nicobar,Nicobars,Campbell Bay,Sastri Nagar,0,29,22,0,51,0,0,51,0,3,48,1,43,7,0,0,51,14,37,51,0,45,6,51,0,51,0,51,0
2024-25,Andaman & Nicobar,Nicobars,Campbell Bay,Joginder Nagar,0,25,5,0,28,2,0,29,1,0,30,0,30,0,0,0,30,16,14,30,0,30,0,30,0,30,0,30,0
2024-25,Andaman & Nicobar,Nicobars,Campbell Bay,Govinda Nagar,0,35,1,0,30,6,0,36,0,0,36,0,31,5,0,8,28,0,36,36,0,36,0,36,0,36,0,36,0
2024-25,Andaman & Nicobar,Nicobars,Campbell Bay,Laxmi Nagar,0,0,2,0,2,0,0,2,0,0,2,0,1,1,0,0,2,1,1,2,0,2,0,2,0,2,0,2,0
2024-25,Andaman & Nicobar,Nicobars,Campbell Bay,Vijoy Nagar,0,24,12,0,35,1,0,36,0,0,36,0,31,5,0,0,36,34,2,36,0,36,0,36,0,36,0,36,0
2024-25,Andaman & Nicobar,Nicobars,Campbell Bay,Gandhi Nagar,0,70,0,0,70,0,0,70,0,0,70,0,70,0,0,3,67,3,67,70,0,68,2,69,1,70,0,70,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Mus,0,7,0,0,7,0,0,7,0,0,7,0,7,0,0,0,7,2,5,7,0,0,7,7,0,7,0,7,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Malacca,0,17,0,0,16,1,0,16,1,0,17,0,17,0,0,0,17,11,6,17,0,17,0,17,0,17,0,17,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Kinmai,0,8,0,0,8,0,0,7,1,0,8,0,8,0,0,0,8,0,8,8,0,8,0,8,0,8,0,8,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Small Lapati,0,7,1,0,8,0,0,8,0,0,8,0,8,0,0,0,8,0,8,8,0,5,3,8,0,8,0,8,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Big Lapati,0,20,0,0,19,1,0,18,2,0,20,0,20,0,0,0,20,0,20,19,1,20,0,20,0,20,0,20,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Perka,0,11,0,0,10,1,0,10,1,0,11,0,11,0,0,0,11,9,2,11,0,11,0,9,2,11,0,11,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Tamaloo,0,10,0,0,9,1,0,7,3,0,10,0,10,0,0,0,10,1,9,10,0,10,0,10,0,10,0,10,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Chuckchucha,0,18,0,0,14,4,0,15,3,2,16,0,18,0,0,0,18,3,15,18,0,18,0,16,2,18,0,18,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Arong,0,10,0,0,10,0,0,10,0,0,10,0,10,0,0,0,10,0,10,10,0,10,0,10,0,10,0,10,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Sawai,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Kimois,0,10,0,0,9,1,0,10,0,0,10,0,10,0,0,0,10,0,10,10,0,10,0,9,1,10,0,10,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Tapoiming,0,18,2,0,18,2,0,18,2,0,20,0,19,1,0,0,20,0,20,20,0,9,11,20,0,20,0,20,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Mus*,0,2,0,0,2,0,0,2,0,0,2,0,2,0,0,0,2,1,1,2,0,0,2,2,0,2,0,2,0
2024-25,Andaman & Nicobar,Nicobars,Car Nicobar,Kakana,0,10,0,0,8,2,0,9,1,0,10,0,0,10,0,0,10,0,10,10,0,10,0,10,0,10,0,10,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Chota Inak,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Luxi,0,32,0,0,32,0,0,30,2,0,32,0,26,6,0,0,32,0,32,32,0,32,0,32,0,32,0,32,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Aloora*,0,5,0,0,5,0,0,5,0,0,5,0,5,0,0,0,5,0,5,5,0,5,0,5,0,5,0,5,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Minyuk,0,19,1,0,19,1,0,20,0,0,20,0,16,4,0,0,20,0,20,20,0,20,0,20,0,20,0,20,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Champin,0,2,0,0,2,0,0,2,0,0,2,0,2,0,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Alhiat,0,2,0,0,2,0,0,2,0,0,2,0,2,0,0,0,2,0,2,2,0,2,0,2,0,2,0,2,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Alointung*,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Al-Hit-Touch/Balu Basti,0,8,0,0,7,1,0,7,1,0,8,0,6,2,0,0,8,0,8,8,0,8,0,8,0,8,0,8,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,E-Wall,0,4,0,0,4,0,0,4,0,0,4,0,4,0,0,0,4,0,4,4,0,3,1,4,0,4,0,4,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Chukmachi,0,35,0,0,35,0,0,30,5,0,35,0,31,4,0,0,35,6,29,35,0,34,1,35,0,35,0,35,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Bengali,0,17,3,0,17,3,0,18,2,0,20,0,14,6,0,0,20,1,19,20,0,17,3,20,0,20,0,20,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Jhoola*,0,15,2,0,17,0,0,16,1,0,17,0,17,0,0,0,17,0,17,17,0,16,1,17,0,17,0,17,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Enam,0,19,6,0,23,2,0,22,3,0,25,0,19,6,0,0,25,0,25,25,0,24,1,25,0,25,0,25,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Aloorang,0,22,2,0,24,0,0,24,0,0,24,0,3,21,0,0,24,2,22,24,0,24,0,24,0,24,0,24,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Kalasi,0,14,8,0,19,3,0,13,9,7,15,1,14,7,0,0,22,0,22,22,0,22,0,22,0,22,0,22,0
2024-25,Andaman & Nicobar,Nicobars,Nancowrie,Japan Tikri,0,5,0,0,4,1,0,5,0,0,5,0,5,0,0,0,5,0,5,5,0,5,0,5,0,5,0,5,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Kishori Nagar (Rv),0,216,3,0,211,8,0,219,0,2,217,0,218,1,0,43,176,2,217,219,0,214,5,219,0,219,0,219,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Krishnapuri (Rv),0,31,14,0,38,7,0,29,16,1,44,0,44,1,0,20,25,1,44,45,0,45,0,44,1,45,0,45,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Shibpur (Rv),0,107,32,0,123,16,0,133,6,1,138,0,137,2,0,55,84,4,135,139,0,138,1,139,0,139,0,139,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Ramakrishnagram (Rv),0,200,18,0,191,27,0,188,30,3,215,0,218,0,0,8,210,0,218,218,0,193,25,218,0,218,0,218,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Paschimsagar (Efa),0,7,0,0,7,0,0,7,0,0,7,0,7,0,0,6,1,0,7,7,0,7,0,7,0,0,7,7,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Jagannath Dera (Rv),0,24,19,0,21,22,0,23,20,2,41,0,30,13,0,34,9,0,43,43,0,42,1,43,0,43,0,43,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Nabagram (Rv),0,89,6,0,95,0,0,95,0,0,95,0,95,0,0,0,95,0,95,95,0,94,1,95,0,95,0,95,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Radha Nagar (Efa),0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Milangram (Rv),0,118,33,0,107,44,0,87,64,4,147,0,145,6,0,50,101,5,146,151,0,144,7,151,0,150,1,151,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Keralapuram (Rv),0,36,0,0,24,12,0,27,9,0,36,0,36,0,0,4,32,8,28,36,0,35,1,36,0,36,0,36,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Aerial Bay (Rv),0,19,0,0,19,0,0,19,0,0,19,0,19,0,0,1,18,0,19,19,0,19,0,19,0,19,0,19,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Subhashgram (Rv),0,127,16,0,143,0,0,143,0,0,143,0,143,0,0,117,26,0,143,143,0,139,4,143,0,143,0,143,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Madhupur (Rv),0,178,86,0,190,74,0,139,125,18,246,0,244,20,0,40,224,4,260,264,0,245,19,264,0,264,0,264,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Nischintapur (Rv),0,33,0,0,28,5,0,26,7,14,19,0,19,14,0,6,27,0,33,33,0,33,0,32,1,33,0,33,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Shyam Nagar (Rv),0,23,9,0,26,6,0,22,10,1,31,0,32,0,0,19,13,0,32,32,0,32,0,32,0,32,0,32,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Swarajgram (Rv),0,132,26,0,133,25,0,129,29,3,155,0,158,0,0,9,149,0,158,158,0,158,0,158,0,158,0,158,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Rabindrapalli (Rv),0,55,0,0,55,0,0,55,0,0,55,0,55,0,0,15,40,0,55,55,0,55,0,46,9,54,1,55,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Sitanagar (Rv),0,118,19,0,109,28,0,92,45,2,135,0,121,16,0,21,116,10,127,137,0,129,8,137,0,137,0,137,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Madhyamgram (Rv),0,20,0,0,20,0,0,20,0,0,20,0,20,0,0,0,20,0,20,20,0,20,0,20,0,20,0,20,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Ramnagar (Rv),0,145,8,0,144,9,0,143,10,0,153,0,153,0,0,24,129,5,148,153,0,101,52,153,0,153,0,153,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Kalipur (Rv),0,59,10,0,50,19,0,45,24,2,67,0,69,0,0,28,41,0,69,69,0,69,0,69,0,69,0,69,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Mohanpur (Rv),0,24,1,0,25,0,0,24,1,0,25,0,25,0,0,24,1,0,25,25,0,25,0,25,0,25,0,25,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Deshbandhugram (Rv),0,40,34,0,66,8,0,42,32,41,33,0,49,25,0,39,35,32,42,74,0,55,19,71,3,74,0,74,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Kalighat (Rv),0,26,0,0,17,9,0,25,1,0,26,0,26,0,2,6,18,0,26,26,0,18,8,26,0,26,0,26,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Vidyasagarpalli (Rv),0,129,24,0,148,5,0,142,11,1,152,0,153,0,0,123,30,4,149,153,0,141,12,153,0,153,0,153,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Khudirampur (Rv),0,122,31,0,108,45,0,85,68,0,153,0,152,1,0,0,153,0,153,153,0,153,0,153,0,153,0,153,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Aam Tikry (Fdca),0,8,2,0,9,1,0,8,2,0,10,0,9,1,0,4,6,0,10,10,0,10,0,10,0,10,0,10,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Paranghara (Rv),0,5,0,0,5,0,0,5,0,0,5,0,5,0,0,1,4,0,5,5,0,4,1,5,0,5,0,5,0
2024-25,Andaman & Nicobar,North And Middle Andaman,Diglipur,Tal Bagan (Efa),0,24,1,0,25,0,0,25,0,0,25,0,25,0,0,16,9,1,24,25,0,25,0,25,0,6,19,25,0
